QUERY

SELECT *
FROM `travel-sample` r
LEFT JOIN `travel-sample` a
ON r.airlineid = META(a).id
WHERE r.sourceairport = "SFO"

RESULT

a.callsign	a.country	a.iata	a.icao	a.id	a.name	a.type	r.airline	r.airlineid	r.destinationairport	r.distance	r.equipment	r.id	r.schedule	r.sourceairport	r.stops	r.type
							"AZ"	"airline_596"	"CDG"	8962.209099475302	"388"	13665	[{"day":0,"flight":"AZ292","utc":"20:11:00"},{"day":0,"flight":"AZ394","utc":"11:38:00"},{"day":0,"flight":"AZ297","utc":"00:03:00"},{"day":0,"flight":"AZ651","utc":"00:01:00"},{"day":0,"flight":"AZ656","utc":"22:55:00"},{"day":1,"flight":"AZ852","utc":"03:56:00"},{"day":1,"flight":"AZ832","utc":"06:59:00"},{"day":2,"flight":"AZ842","utc":"09:22:00"},{"day":3,"flight":"AZ530","utc":"11:59:00"},{"day":3,"flight":"AZ096","utc":"10:59:00"},{"day":3,"flight":"AZ485","utc":"00:45:00"},{"day":4,"flight":"AZ838","utc":"16:50:00"},{"day":4,"flight":"AZ377","utc":"20:45:00"},{"day":4,"flight":"AZ721","utc":"06:25:00"},{"day":4,"flight":"AZ466","utc":"07:58:00"},{"day":4,"flight":"AZ919","utc":"22:12:00"},{"day":5,"flight":"AZ594","utc":"18:38:00"},{"day":5,"flight":"AZ331","utc":"03:20:00"},{"day":5,"flight":"AZ470","utc":"13:05:00"},{"day":5,"flight":"AZ691","utc":"23:04:00"},{"day":6,"flight":"AZ793","utc":"01:55:00"}]	"SFO"	0	"route"
"JETBLUE"	"United States"	"B6"	"JBU"	3029	"JetBlue Airways"	"airline"	"B6"	"airline_3029"	"AUS"	2416.0035377223094	"320"	14239	[{"day":0,"flight":"B6555","utc":"02:34:00"},{"day":1,"flight":"B6412","utc":"16:58:00"},{"day":1,"flight":"B6714","utc":"14:15:00"},{"day":1,"flight":"B6245","utc":"09:13:00"},{"day":2,"flight":"B6527","utc":"04:29:00"},{"day":2,"flight":"B6644","utc":"08:55:00"},{"day":2,"flight":"B6534","utc":"01:11:00"},{"day":2,"flight":"B6388","utc":"23:01:00"},{"day":2,"flight":"B6426","utc":"22:14:00"},{"day":3,"flight":"B6017","utc":"04:53:00"},{"day":3,"flight":"B6681","utc":"04:49:00"},{"day":3,"flight":"B6161","utc":"22:03:00"},{"day":3,"flight":"B6717","utc":"20:09:00"},{"day":3,"flight":"B6595","utc":"04:10:00"},{"day":4,"flight":"B6115","utc":"19:13:00"},{"day":4,"flight":"B6354","utc":"22:52:00"},{"day":4,"flight":"B6161","utc":"21:04:00"},{"day":5,"flight":"B6539","utc":"20:02:00"},{"day":5,"flight":"B6692","utc":"08:05:00"},{"day":6,"flight":"B6993","utc":"20:22:00"},{"day":6,"flight":"B6604","utc":"12:51:00"},{"day":6,"flight":"B6663","utc":"12:07:00"},{"day":6,"flight":"B6731","utc":"05:14:00"}]	"SFO"	0	"route"
"JETBLUE"	"United States"	"B6"	"JBU"	3029	"JetBlue Airways"	"airline"	"B6"	"airline_3029"	"BOS"	4341.234710380178	"320"	14240	[{"day":0,"flight":"B6795","utc":"15:57:00"},{"day":0,"flight":"B6277","utc":"08:22:00"},{"day":0,"flight":"B6766","utc":"02:50:00"},{"day":1,"flight":"B6196","utc":"10:31:00"},{"day":2,"flight":"B6754","utc":"22:58:00"},{"day":3,"flight":"B6800","utc":"10:29:00"},{"day":3,"flight":"B6372","utc":"03:54:00"},{"day":4,"flight":"B6586","utc":"14:41:00"},{"day":4,"flight":"B6754","utc":"09:19:00"},{"day":4,"flight":"B6819","utc":"14:57:00"},{"day":5,"flight":"B6172","utc":"17:29:00"},{"day":5,"flight":"B6583","utc":"05:24:00"},{"day":5,"flight":"B6113","utc":"03:35:00"},{"day":5,"flight":"B6084","utc":"01:58:00"},{"day":5,"flight":"B6092","utc":"04:06:00"},{"day":6,"flight":"B6314","utc":"09:43:00"},{"day":6,"flight":"B6604","utc":"00:44:00"},{"day":6,"flight":"B6100","utc":"05:10:00"}]	"SFO"	0	"route"
"JETBLUE"	"United States"	"B6"	"JBU"	3029	"JetBlue Airways"	"airline"	"B6"	"airline_3029"	"DXB"	13020.076498354943	"77W"	14241	[{"day":0,"flight":"B6842","utc":"05:38:00"},{"day":0,"flight":"B6606","utc":"04:04:00"},{"day":0,"flight":"B6571","utc":"21:21:00"},{"day":1,"flight":"B6770","utc":"00:07:00"},{"day":1,"flight":"B6956","utc":"23:44:00"},{"day":2,"flight":"B6351","utc":"17:54:00"},{"day":2,"flight":"B6863","utc":"22:05:00"},{"day":2,"flight":"B6317","utc":"02:29:00"},{"day":2,"flight":"B6883","utc":"02:08:00"},{"day":2,"flight":"B6470","utc":"11:44:00"},{"day":3,"flight":"B6294","utc":"23:45:00"},{"day":3,"flight":"B6795","utc":"08:09:00"},{"day":3,"flight":"B6935","utc":"12:20:00"},{"day":3,"flight":"B6191","utc":"07:41:00"},{"day":4,"flight":"B6069","utc":"19:14:00"},{"day":4,"flight":"B6004","utc":"14:11:00"},{"day":5,"flight":"B6166","utc":"21:17:00"},{"day":5,"flight":"B6622","utc":"06:47:00"},{"day":5,"flight":"B6413","utc":"18:52:00"},{"day":6,"flight":"B6104","utc":"20:38:00"}]	"SFO"	0	"route"
"JETBLUE"	"United States"	"B6"	"JBU"	3029	"JetBlue Airways"	"airline"	"B6"	"airline_3029"	"FLL"	4150.811812653024	"320"	14242	[{"day":0,"flight":"B6392","utc":"18:19:00"},{"day":0,"flight":"B6380","utc":"14:34:00"},{"day":0,"flight":"B6529","utc":"16:07:00"},{"day":1,"flight":"B6562","utc":"18:44:00"},{"day":1,"flight":"B6484","utc":"05:00:00"},{"day":1,"flight":"B6078","utc":"05:51:00"},{"day":2,"flight":"B6399","utc":"02:41:00"},{"day":2,"flight":"B6910","utc":"05:29:00"},{"day":2,"flight":"B6737","utc":"03:07:00"},{"day":2,"flight":"B6624","utc":"20:46:00"},{"day":3,"flight":"B6003","utc":"15:05:00"},{"day":3,"flight":"B6783","utc":"11:54:00"},{"day":3,"flight":"B6961","utc":"14:24:00"},{"day":4,"flight":"B6204","utc":"08:09:00"},{"day":4,"flight":"B6811","utc":"00:02:00"},{"day":4,"flight":"B6416","utc":"17:07:00"},{"day":4,"flight":"B6032","utc":"04:06:00"},{"day":5,"flight":"B6829","utc":"16:31:00"},{"day":5,"flight":"B6341","utc":"19:44:00"},{"day":6,"flight":"B6802","utc":"19:39:00"},{"day":6,"flight":"B6254","utc":"20:09:00"},{"day":6,"flight":"B6582","utc":"20:11:00"},{"day":6,"flight":"B6905","utc":"21:40:00"},{"day":6,"flight":"B6698","utc":"00:03:00"}]	"SFO"	0	"route"
"JETBLUE"	"United States"	"B6"	"JBU"	3029	"JetBlue Airways"	"airline"	"B6"	"airline_3029"	"JFK"	4151.77720839701	"320"	14243	[{"day":0,"flight":"B6535","utc":"21:41:00"},{"day":0,"flight":"B6909","utc":"18:00:00"},{"day":1,"flight":"B6932","utc":"19:23:00"},{"day":1,"flight":"B6871","utc":"19:39:00"},{"day":2,"flight":"B6261","utc":"19:25:00"},{"day":2,"flight":"B6079","utc":"02:24:00"},{"day":3,"flight":"B6476","utc":"00:09:00"},{"day":4,"flight":"B6164","utc":"13:19:00"},{"day":4,"flight":"B6326","utc":"01:20:00"},{"day":4,"flight":"B6926","utc":"12:06:00"},{"day":4,"flight":"B6437","utc":"16:54:00"},{"day":5,"flight":"B6971","utc":"06:36:00"},{"day":6,"flight":"B6972","utc":"01:31:00"},{"day":6,"flight":"B6502","utc":"15:44:00"},{"day":6,"flight":"B6064","utc":"11:00:00"},{"day":6,"flight":"B6256","utc":"06:25:00"}]	"SFO"	0	"route"
"JETBLUE"	"United States"	"B6"	"JBU"	3029	"JetBlue Airways"	"airline"	"B6"	"airline_3029"	"LGB"	569.0942656417308	"320"	14244	[{"day":0,"flight":"B6100","utc":"05:11:00"},{"day":0,"flight":"B6529","utc":"22:07:00"},{"day":0,"flight":"B6815","utc":"11:58:00"},{"day":0,"flight":"B6117","utc":"13:47:00"},{"day":1,"flight":"B6337","utc":"09:13:00"},{"day":1,"flight":"B6569","utc":"05:11:00"},{"day":1,"flight":"B6340","utc":"09:01:00"},{"day":2,"flight":"B6128","utc":"06:48:00"},{"day":2,"flight":"B6776","utc":"00:13:00"},{"day":3,"flight":"B6753","utc":"08:54:00"},{"day":3,"flight":"B6355","utc":"17:52:00"},{"day":3,"flight":"B6535","utc":"21:17:00"},{"day":3,"flight":"B6322","utc":"04:04:00"},{"day":3,"flight":"B6137","utc":"17:48:00"},{"day":4,"flight":"B6634","utc":"01:21:00"},{"day":4,"flight":"B6515","utc":"00:55:00"},{"day":5,"flight":"B6961","utc":"05:24:00"},{"day":5,"flight":"B6823","utc":"10:56:00"},{"day":6,"flight":"B6026","utc":"05:12:00"},{"day":6,"flight":"B6328","utc":"20:27:00"}]	"SFO"	0	"route"
"SPEEDBIRD"	"United Kingdom"	"BA"	"BAW"	1355	"British Airways"	"airline"	"BA"	"airline_1355"	"LHR"	8615.465625876193	"744"	14897	[{"day":0,"flight":"BA049","utc":"14:10:00"},{"day":0,"flight":"BA545","utc":"20:18:00"},{"day":1,"flight":"BA379","utc":"05:58:00"},{"day":2,"flight":"BA937","utc":"09:34:00"},{"day":2,"flight":"BA266","utc":"19:17:00"},{"day":3,"flight":"BA189","utc":"18:01:00"},{"day":4,"flight":"BA176","utc":"08:28:00"},{"day":4,"flight":"BA710","utc":"04:47:00"},{"day":4,"flight":"BA419","utc":"10:57:00"},{"day":5,"flight":"BA737","utc":"07:38:00"},{"day":5,"flight":"BA892","utc":"18:50:00"},{"day":5,"flight":"BA229","utc":"22:15:00"},{"day":5,"flight":"BA698","utc":"06:40:00"},{"day":5,"flight":"BA207","utc":"16:41:00"},{"day":6,"flight":"BA237","utc":"05:18:00"},{"day":6,"flight":"BA766","utc":"02:57:00"},{"day":6,"flight":"BA704","utc":"13:05:00"}]	"SFO"	0	"route"
							"BR"	"airline_2091"	"TPE"	10391.208736055762	"77W"	15664	[{"day":0,"flight":"BR981","utc":"05:41:00"},{"day":1,"flight":"BR034","utc":"05:16:00"},{"day":2,"flight":"BR086","utc":"10:31:00"},{"day":2,"flight":"BR644","utc":"19:14:00"},{"day":2,"flight":"BR037","utc":"16:52:00"},{"day":2,"flight":"BR466","utc":"22:27:00"},{"day":3,"flight":"BR059","utc":"03:49:00"},{"day":3,"flight":"BR816","utc":"15:05:00"},{"day":4,"flight":"BR904","utc":"04:19:00"},{"day":4,"flight":"BR370","utc":"00:59:00"},{"day":5,"flight":"BR498","utc":"14:29:00"},{"day":6,"flight":"BR679","utc":"04:41:00"},{"day":6,"flight":"BR735","utc":"17:17:00"},{"day":6,"flight":"BR600","utc":"11:56:00"},{"day":6,"flight":"BR809","utc":"01:47:00"},{"day":6,"flight":"BR527","utc":"20:43:00"}]	"SFO"	0	"route"
							"CA"	"airline_751"	"PEK"	9494.101632016527	"773"	16869	[{"day":0,"flight":"CA575","utc":"01:30:00"},{"day":0,"flight":"CA267","utc":"13:12:00"},{"day":0,"flight":"CA513","utc":"12:49:00"},{"day":1,"flight":"CA537","utc":"07:47:00"},{"day":1,"flight":"CA917","utc":"10:21:00"},{"day":1,"flight":"CA029","utc":"23:47:00"},{"day":2,"flight":"CA178","utc":"01:27:00"},{"day":2,"flight":"CA563","utc":"05:34:00"},{"day":3,"flight":"CA575","utc":"05:38:00"},{"day":3,"flight":"CA457","utc":"18:11:00"},{"day":3,"flight":"CA579","utc":"14:28:00"},{"day":4,"flight":"CA173","utc":"11:02:00"},{"day":5,"flight":"CA005","utc":"01:34:00"},{"day":6,"flight":"CA116","utc":"01:30:00"},{"day":6,"flight":"CA400","utc":"10:47:00"},{"day":6,"flight":"CA255","utc":"12:23:00"},{"day":6,"flight":"CA708","utc":"13:09:00"},{"day":6,"flight":"CA915","utc":"10:56:00"}]	"SFO"	0	"route"
							"CA"	"airline_751"	"PVG"	9877.413725988603	"744"	16870	[{"day":0,"flight":"CA477","utc":"08:20:00"},{"day":1,"flight":"CA699","utc":"21:31:00"},{"day":2,"flight":"CA114","utc":"23:04:00"},{"day":2,"flight":"CA065","utc":"01:39:00"},{"day":2,"flight":"CA173","utc":"12:56:00"},{"day":3,"flight":"CA851","utc":"03:15:00"},{"day":3,"flight":"CA121","utc":"07:34:00"},{"day":3,"flight":"CA229","utc":"19:09:00"},{"day":3,"flight":"CA650","utc":"04:25:00"},{"day":3,"flight":"CA921","utc":"21:38:00"},{"day":4,"flight":"CA572","utc":"16:31:00"},{"day":4,"flight":"CA453","utc":"16:39:00"},{"day":5,"flight":"CA850","utc":"02:08:00"},{"day":5,"flight":"CA044","utc":"15:43:00"},{"day":6,"flight":"CA540","utc":"22:32:00"},{"day":6,"flight":"CA210","utc":"08:48:00"},{"day":6,"flight":"CA353","utc":"15:23:00"},{"day":6,"flight":"CA681","utc":"18:04:00"}]	"SFO"	0	"route"
							"CI"	"airline_1756"	"ATL"	3434.7108309317646	"739 757"	17482	[{"day":0,"flight":"CI779","utc":"20:17:00"},{"day":0,"flight":"CI759","utc":"04:38:00"},{"day":0,"flight":"CI494","utc":"21:01:00"},{"day":0,"flight":"CI306","utc":"08:58:00"},{"day":0,"flight":"CI836","utc":"02:22:00"},{"day":1,"flight":"CI204","utc":"11:43:00"},{"day":2,"flight":"CI387","utc":"12:15:00"},{"day":2,"flight":"CI754","utc":"06:19:00"},{"day":2,"flight":"CI552","utc":"22:05:00"},{"day":3,"flight":"CI335","utc":"03:48:00"},{"day":3,"flight":"CI620","utc":"21:49:00"},{"day":3,"flight":"CI077","utc":"13:41:00"},{"day":3,"flight":"CI909","utc":"03:06:00"},{"day":3,"flight":"CI458","utc":"07:56:00"},{"day":4,"flight":"CI327","utc":"16:49:00"},{"day":4,"flight":"CI702","utc":"14:34:00"},{"day":4,"flight":"CI844","utc":"10:47:00"},{"day":5,"flight":"CI172","utc":"13:51:00"},{"day":5,"flight":"CI936","utc":"09:43:00"},{"day":6,"flight":"CI963","utc":"07:46:00"},{"day":6,"flight":"CI154","utc":"18:22:00"},{"day":6,"flight":"CI991","utc":"16:27:00"}]	"SFO"	0	"route"
							"CI"	"airline_1756"	"TPE"	10391.208736055762	"744"	17483	[{"day":0,"flight":"CI081","utc":"22:10:00"},{"day":1,"flight":"CI000","utc":"13:02:00"},{"day":1,"flight":"CI786","utc":"23:26:00"},{"day":1,"flight":"CI280","utc":"16:50:00"},{"day":1,"flight":"CI082","utc":"09:43:00"},{"day":1,"flight":"CI489","utc":"03:43:00"},{"day":2,"flight":"CI966","utc":"07:21:00"},{"day":2,"flight":"CI600","utc":"04:23:00"},{"day":2,"flight":"CI805","utc":"13:24:00"},{"day":2,"flight":"CI255","utc":"06:47:00"},{"day":3,"flight":"CI971","utc":"19:06:00"},{"day":3,"flight":"CI974","utc":"23:43:00"},{"day":4,"flight":"CI484","utc":"22:48:00"},{"day":4,"flight":"CI497","utc":"16:00:00"},{"day":4,"flight":"CI795","utc":"07:22:00"},{"day":4,"flight":"CI908","utc":"13:06:00"},{"day":4,"flight":"CI466","utc":"12:24:00"},{"day":5,"flight":"CI719","utc":"18:15:00"},{"day":5,"flight":"CI883","utc":"15:53:00"},{"day":6,"flight":"CI877","utc":"19:44:00"},{"day":6,"flight":"CI297","utc":"20:20:00"},{"day":6,"flight":"CI396","utc":"02:40:00"},{"day":6,"flight":"CI461","utc":"16:49:00"}]	"SFO"	0	"route"
							"CX"	"airline_1680"	"HKG"	11128.182035009515	"77W 744"	18002	[{"day":0,"flight":"CX273","utc":"18:00:00"},{"day":0,"flight":"CX693","utc":"10:24:00"},{"day":0,"flight":"CX991","utc":"15:37:00"},{"day":0,"flight":"CX249","utc":"13:15:00"},{"day":0,"flight":"CX075","utc":"23:23:00"},{"day":1,"flight":"CX710","utc":"18:51:00"},{"day":1,"flight":"CX679","utc":"17:25:00"},{"day":1,"flight":"CX844","utc":"05:28:00"},{"day":1,"flight":"CX139","utc":"19:59:00"},{"day":2,"flight":"CX480","utc":"06:35:00"},{"day":2,"flight":"CX710","utc":"05:38:00"},{"day":3,"flight":"CX236","utc":"04:43:00"},{"day":3,"flight":"CX809","utc":"21:30:00"},{"day":3,"flight":"CX091","utc":"13:41:00"},{"day":3,"flight":"CX830","utc":"01:31:00"},{"day":3,"flight":"CX916","utc":"18:38:00"},{"day":4,"flight":"CX011","utc":"10:21:00"},{"day":4,"flight":"CX074","utc":"09:09:00"},{"day":5,"flight":"CX233","utc":"16:42:00"},{"day":5,"flight":"CX116","utc":"20:56:00"},{"day":6,"flight":"CX911","utc":"11:33:00"},{"day":6,"flight":"CX730","utc":"02:47:00"},{"day":6,"flight":"CX005","utc":"04:37:00"},{"day":6,"flight":"CX047","utc":"08:11:00"}]	"SFO"	0	"route"
"DELTA"	"United States"	"DL"	"DAL"	2009	"Delta Air Lines"	"airline"	"DL"	"airline_2009"	"AMS"	8785.517612809093	"747"	21747	[{"day":0,"flight":"DL672","utc":"06:49:00"},{"day":1,"flight":"DL377","utc":"05:30:00"},{"day":1,"flight":"DL564","utc":"19:33:00"},{"day":1,"flight":"DL579","utc":"04:50:00"},{"day":1,"flight":"DL984","utc":"18:40:00"},{"day":2,"flight":"DL660","utc":"06:59:00"},{"day":2,"flight":"DL420","utc":"01:49:00"},{"day":2,"flight":"DL390","utc":"23:47:00"},{"day":2,"flight":"DL070","utc":"04:43:00"},{"day":2,"flight":"DL702","utc":"15:49:00"},{"day":3,"flight":"DL144","utc":"22:14:00"},{"day":3,"flight":"DL429","utc":"18:47:00"},{"day":3,"flight":"DL143","utc":"23:41:00"},{"day":4,"flight":"DL018","utc":"20:22:00"},{"day":4,"flight":"DL885","utc":"01:45:00"},{"day":4,"flight":"DL166","utc":"00:26:00"},{"day":4,"flight":"DL864","utc":"15:35:00"},{"day":4,"flight":"DL032","utc":"13:10:00"},{"day":5,"flight":"DL774","utc":"03:15:00"},{"day":5,"flight":"DL571","utc":"21:14:00"},{"day":5,"flight":"DL177","utc":"03:55:00"},{"day":6,"flight":"DL944","utc":"03:10:00"},{"day":6,"flight":"DL027","utc":"20:15:00"}]	"SFO"	0	"route"
"DELTA"	"United States"	"DL"	"DAL"	2009	"Delta Air Lines"	"airline"	"DL"	"airline_2009"	"ATL"	3434.7108309317646	"763 739 757"	21748	[{"day":0,"flight":"DL992","utc":"19:56:00"},{"day":0,"flight":"DL892","utc":"16:55:00"},{"day":0,"flight":"DL825","utc":"14:42:00"},{"day":0,"flight":"DL917","utc":"02:35:00"},{"day":0,"flight":"DL185","utc":"13:08:00"},{"day":1,"flight":"DL208","utc":"13:30:00"},{"day":1,"flight":"DL114","utc":"10:12:00"},{"day":1,"flight":"DL219","utc":"05:27:00"},{"day":2,"flight":"DL805","utc":"02:24:00"},{"day":2,"flight":"DL816","utc":"01:39:00"},{"day":2,"flight":"DL223","utc":"17:22:00"},{"day":3,"flight":"DL313","utc":"22:07:00"},{"day":3,"flight":"DL834","utc":"16:38:00"},{"day":3,"flight":"DL794","utc":"03:40:00"},{"day":3,"flight":"DL875","utc":"07:20:00"},{"day":4,"flight":"DL240","utc":"01:03:00"},{"day":4,"flight":"DL272","utc":"14:46:00"},{"day":4,"flight":"DL951","utc":"16:41:00"},{"day":4,"flight":"DL839","utc":"15:47:00"},{"day":4,"flight":"DL354","utc":"20:10:00"},{"day":5,"flight":"DL235","utc":"11:56:00"},{"day":5,"flight":"DL917","utc":"20:05:00"},{"day":5,"flight":"DL075","utc":"04:12:00"},{"day":5,"flight":"DL272","utc":"06:56:00"},{"day":5,"flight":"DL505","utc":"03:48:00"},{"day":6,"flight":"DL063","utc":"22:18:00"},{"day":6,"flight":"DL527","utc":"22:52:00"},{"day":6,"flight":"DL137","utc":"00:08:00"},{"day":6,"flight":"DL398","utc":"13:08:00"}]	"SFO"	0	"route"
"DELTA"	"United States"	"DL"	"DAL"	2009	"Delta Air Lines"	"airline"	"DL"	"airline_2009"	"CDG"	8962.209099475302	"388"	21749	[{"day":0,"flight":"DL352","utc":"04:51:00"},{"day":0,"flight":"DL088","utc":"19:42:00"},{"day":0,"flight":"DL299","utc":"13:55:00"},{"day":0,"flight":"DL262","utc":"05:14:00"},{"day":0,"flight":"DL719","utc":"10:40:00"},{"day":1,"flight":"DL141","utc":"08:02:00"},{"day":1,"flight":"DL894","utc":"14:43:00"},{"day":1,"flight":"DL903","utc":"07:05:00"},{"day":2,"flight":"DL592","utc":"16:22:00"},{"day":2,"flight":"DL783","utc":"13:33:00"},{"day":2,"flight":"DL306","utc":"14:44:00"},{"day":2,"flight":"DL781","utc":"14:32:00"},{"day":2,"flight":"DL484","utc":"06:46:00"},{"day":3,"flight":"DL700","utc":"02:04:00"},{"day":3,"flight":"DL789","utc":"10:51:00"},{"day":3,"flight":"DL061","utc":"17:17:00"},{"day":3,"flight":"DL516","utc":"14:06:00"},{"day":3,"flight":"DL230","utc":"01:14:00"},{"day":4,"flight":"DL153","utc":"14:05:00"},{"day":4,"flight":"DL566","utc":"18:58:00"},{"day":5,"flight":"DL323","utc":"23:22:00"},{"day":5,"flight":"DL931","utc":"05:36:00"},{"day":5,"flight":"DL547","utc":"11:33:00"},{"day":6,"flight":"DL917","utc":"18:04:00"},{"day":6,"flight":"DL945","utc":"09:36:00"},{"day":6,"flight":"DL990","utc":"11:05:00"}]	"SFO"	0	"route"
"DELTA"	"United States"	"DL"	"DAL"	2009	"Delta Air Lines"	"airline"	"DL"	"airline_2009"	"CVG"	3269.1163472046455	"320"	21750	[{"day":0,"flight":"DL063","utc":"01:28:00"},{"day":0,"flight":"DL642","utc":"16:38:00"},{"day":0,"flight":"DL965","utc":"13:51:00"},{"day":0,"flight":"DL925","utc":"15:23:00"},{"day":0,"flight":"DL808","utc":"13:25:00"},{"day":1,"flight":"DL095","utc":"20:15:00"},{"day":2,"flight":"DL660","utc":"01:36:00"},{"day":2,"flight":"DL214","utc":"05:56:00"},{"day":2,"flight":"DL194","utc":"22:22:00"},{"day":2,"flight":"DL696","utc":"01:52:00"},{"day":2,"flight":"DL317","utc":"09:14:00"},{"day":3,"flight":"DL892","utc":"13:25:00"},{"day":4,"flight":"DL993","utc":"06:55:00"},{"day":4,"flight":"DL600","utc":"07:34:00"},{"day":4,"flight":"DL054","utc":"20:55:00"},{"day":4,"flight":"DL468","utc":"12:58:00"},{"day":4,"flight":"DL751","utc":"01:55:00"},{"day":5,"flight":"DL135","utc":"07:01:00"},{"day":5,"flight":"DL634","utc":"11:20:00"},{"day":5,"flight":"DL736","utc":"05:34:00"},{"day":5,"flight":"DL047","utc":"07:40:00"},{"day":6,"flight":"DL253","utc":"07:14:00"},{"day":6,"flight":"DL766","utc":"20:26:00"},{"day":6,"flight":"DL292","utc":"06:11:00"},{"day":6,"flight":"DL757","utc":"21:36:00"},{"day":6,"flight":"DL794","utc":"02:54:00"}]	"SFO"	0	"route"
"DELTA"	"United States"	"DL"	"DAL"	2009	"Delta Air Lines"	"airline"	"DL"	"airline_2009"	"DTW"	3337.3379920165326	"763 739"	21751	[{"day":0,"flight":"DL116","utc":"10:28:00"},{"day":0,"flight":"DL308","utc":"08:54:00"},{"day":0,"flight":"DL264","utc":"21:13:00"},{"day":0,"flight":"DL320","utc":"15:29:00"},{"day":1,"flight":"DL250","utc":"19:00:00"},{"day":2,"flight":"DL442","utc":"21:23:00"},{"day":2,"flight":"DL631","utc":"03:23:00"},{"day":2,"flight":"DL710","utc":"07:44:00"},{"day":3,"flight":"DL471","utc":"13:11:00"},{"day":3,"flight":"DL009","utc":"16:08:00"},{"day":3,"flight":"DL319","utc":"06:04:00"},{"day":3,"flight":"DL794","utc":"00:00:00"},{"day":3,"flight":"DL954","utc":"00:01:00"},{"day":4,"flight":"DL572","utc":"21:32:00"},{"day":4,"flight":"DL072","utc":"00:14:00"},{"day":5,"flight":"DL898","utc":"13:56:00"},{"day":5,"flight":"DL379","utc":"21:08:00"},{"day":5,"flight":"DL190","utc":"07:16:00"},{"day":6,"flight":"DL630","utc":"17:32:00"},{"day":6,"flight":"DL495","utc":"10:12:00"},{"day":6,"flight":"DL644","utc":"11:32:00"}]	"SFO"	0	"route"
"DELTA"	"United States"	"DL"	"DAL"	2009	"Delta Air Lines"	"airline"	"DL"	"airline_2009"	"HNL"	3856.8709647031123	"753"	21752	[{"day":0,"flight":"DL364","utc":"16:00:00"},{"day":0,"flight":"DL775","utc":"04:07:00"},{"day":0,"flight":"DL220","utc":"20:34:00"},{"day":0,"flight":"DL296","utc":"14:55:00"},{"day":1,"flight":"DL216","utc":"15:03:00"},{"day":1,"flight":"DL151","utc":"16:24:00"},{"day":1,"flight":"DL769","utc":"01:40:00"},{"day":2,"flight":"DL425","utc":"20:08:00"},{"day":2,"flight":"DL454","utc":"21:45:00"},{"day":3,"flight":"DL543","utc":"17:32:00"},{"day":3,"flight":"DL687","utc":"03:26:00"},{"day":3,"flight":"DL807","utc":"16:23:00"},{"day":3,"flight":"DL773","utc":"18:28:00"},{"day":3,"flight":"DL264","utc":"23:54:00"},{"day":4,"flight":"DL497","utc":"17:28:00"},{"day":4,"flight":"DL655","utc":"23:53:00"},{"day":4,"flight":"DL834","utc":"04:14:00"},{"day":5,"flight":"DL222","utc":"09:01:00"},{"day":5,"flight":"DL965","utc":"09:36:00"},{"day":5,"flight":"DL409","utc":"03:56:00"},{"day":5,"flight":"DL406","utc":"04:06:00"},{"day":6,"flight":"DL580","utc":"23:40:00"},{"day":6,"flight":"DL218","utc":"01:10:00"},{"day":6,"flight":"DL818","utc":"03:14:00"}]	"SFO"	0	"route"
"DELTA"	"United States"	"DL"	"DAL"	2009	"Delta Air Lines"	"airline"	"DL"	"airline_2009"	"ICN"	9085.308460823562	"77W 772"	21753	[{"day":0,"flight":"DL723","utc":"22:10:00"},{"day":0,"flight":"DL660","utc":"07:30:00"},{"day":0,"flight":"DL030","utc":"22:21:00"},{"day":0,"flight":"DL250","utc":"07:36:00"},{"day":1,"flight":"DL776","utc":"01:24:00"},{"day":1,"flight":"DL923","utc":"04:55:00"},{"day":1,"flight":"DL414","utc":"10:34:00"},{"day":1,"flight":"DL078","utc":"05:30:00"},{"day":2,"flight":"DL167","utc":"14:06:00"},{"day":2,"flight":"DL363","utc":"09:47:00"},{"day":2,"flight":"DL555","utc":"12:09:00"},{"day":3,"flight":"DL709","utc":"11:17:00"},{"day":3,"flight":"DL099","utc":"05:13:00"},{"day":3,"flight":"DL149","utc":"13:52:00"},{"day":3,"flight":"DL457","utc":"22:49:00"},{"day":4,"flight":"DL649","utc":"08:18:00"},{"day":4,"flight":"DL215","utc":"16:00:00"},{"day":4,"flight":"DL841","utc":"00:10:00"},{"day":4,"flight":"DL219","utc":"22:21:00"},{"day":5,"flight":"DL265","utc":"20:54:00"},{"day":5,"flight":"DL788","utc":"07:11:00"},{"day":5,"flight":"DL712","utc":"08:23:00"},{"day":5,"flight":"DL904","utc":"10:28:00"},{"day":5,"flight":"DL285","utc":"16:03:00"},{"day":6,"flight":"DL008","utc":"04:24:00"},{"day":6,"flight":"DL607","utc":"13:51:00"},{"day":6,"flight":"DL814","utc":"06:28:00"}]	"SFO"	0	"route"
